,movie_id,movie_name,year,genre,,director,cast
1966,tt0233264,Avtaar,1983,Drama,,Mohan Kumar,"Rajesh Khanna, Shabana Azmi, Sujit Kumar, A.K. Hangal"
1967,tt6149998,Juliet's X-Tape,,Thriller,,Pravein Birje,"Aparna Bajpai, Aditya Rajput"
1968,tt0897374,Munna,2007,Action,,Vamshi Paidipally,"Prabhas, Ileana D'Cruz, Prakash Raj, Kota Srinivasa Rao"
1969,tt5050788,Loev,2015,"Drama, Romance",,Sudhanshu Saria,"Dhruv Ganesh, Siddharth Menon, Shiv Panditt, Dixit"
1970,tt0116153,Dushman Duniya Ka,1996,Drama,,"Mehmood, Tabrez Hashmi","Laila, Mehmood, Manzoor Ali, Chetana Das"
1971,tt0414714,Girlfriend,2004,Drama,,Karan Razdan,"Isha Koppikar, Aashish Chaudhary, Amrita Arora, Sumit Nijhawan"
1972,tt0243323,Humse Na Jeeta Koi,1983,Comedy,,Shibu Mitra,"Amjad Khan, Randhir Kapoor, Raj Kiran, Asha Sachdev"
1973,tt0135641,Sapoot,1996,"Action, Crime, Drama",,Jagdish A. Sharma,"Akshay Kumar, Suniel Shetty, Karisma Kapoor, Sonali Bendre"
1974,tt0106206,Aashik Aawara,1993,Drama,,Umesh Mehra,"Saif Ali Khan, Mamta Kulkarni, Mohnish Behl, Rakesh Bedi"
1975,tt0066766,Andaz,1971,"Drama, Romance",,Ramesh Sippy,"Shammi Kapoor, Rajesh Khanna, Hema Malini, Simi Garewal"
1976,tt0187271,Masterji,1985,"Comedy, Drama, Romance",,K. Raghavendra Rao,"Rajesh Khanna, Sridevi, Anita Raj, Kader Khan"
1977,tt3848938,Mr. X,2015,"Action, Crime, Drama",,Vikram Bhatt,"Emraan Hashmi, Amyra Dastur, Tanmay Bhat, Sushil Pandey"
1978,tt0081491,Shaan,1980,"Action, Adventure, Comedy",,Ramesh Sippy,"Sunil Dutt, Shashi Kapoor, Amitabh Bachchan, Shatrughan Sinha"
1979,tt0207341,Biwi No. 1,1999,"Comedy, Drama, Romance",,David Dhawan,"Karisma Kapoor, Salman Khan, Anil Kapoor, Sushmita Sen"
1980,tt14866598,Angry Young Men,,Drama,,David Dhawan,"Karisma Kapoor, Salman Khan, Anil Kapoor, Sushmita Sen"
1981,tt28455771,Love Nation,2023,"Drama, Sci-Fi",,Basith Ahmed Khan,"Dharmendra, Adeeb, Maviya, Govind Namdeo"
1982,tt1194236,Get Educated: Paathshaala,2010,"Drama, Family",,Milind Ukey,"Nana Patekar, Shahid Kapoor, Ayesha Takia, Sushant Singh"
1983,tt0395519,Doodh Ka Karz,1990,"Action, Drama, Fantasy",,Ashok Gaekwad,"Jackie Shroff, Neelam Kothari, Prem Chopra, Aruna Irani"
1984,tt2066062,Shortcut Romeo,2013,"Action, Crime, Drama",,Susi Ganesan,"Neil Nitin Mukesh, Ameesha Patel, Puja Gupta, Jatin Garewal"
1985,tt2150177,Bhaiaji Superhit,2018,"Action, Comedy, Drama",,Neeraj Pathak,"Sunny Deol, Preity G Zinta, Arshad Warsi, Ameesha Patel"
1986,tt0319500,Himmat,1996,"Action, Comedy, Drama",,"Sunil Sharma, Anand","Naseeruddin Shah, Sunny Deol, Tabu, Shilpa Shetty Kundra"
1987,tt2932606,Siddharth,2013,Drama,,Richie Mehta,"Rajesh Tailang, Tannishtha Chatterjee, Anurag Arora, Shobha Sharma Jassi"
1988,tt1170399,C Kkompany,2008,"Comedy, Drama, Thriller",,Sachin Yardi,"Tusshar Kapoor, Anupam Kher, Rajpal Naurang Yadav, Raima Sen"
1989,tt0363409,Aan: Men at Work,2004,"Action, Crime, Drama",,Madhur Bhandarkar,"Akshay Kumar, Shatrughan Sinha, Suniel Shetty, Paresh Rawal"
1990,tt4396648,Time Out,2015,"Drama, Family, Music",,Rikhil Bahadur,"Chirag Malhotra, Pranay Pachauri, Kaamya Sharma, Aditya Jain"
1991,tt15170260,Monalisa,2021,Romance,,Rehan Khan,"Ankit Dubey, Sharanya Jit Kaur, Vishal Raj Sharma"
1992,tt0107821,Phool Aur Angaar,1993,"Action, Drama",,Ashok Gaekwad,"Govardhan Asrani, Bajrangi, Arun Bali, Nimai Bali"
1993,tt4979082,Jai Gangaajal,2016,"Crime, Drama",,Prakash Jha,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ninad Kamat"
1994,tt0090358,Yudh,1985,"Action, Crime, Drama",,Rajiv Rai,"Jackie Shroff, Anil Kapoor, Tina Ambani, Nutan"
1995,tt1558578,Knock Out,2010,"Action, Crime, Drama",,Mani Shankar,"Sanjay Dutt, Irrfan Khan, Kangana Ranaut, Gulshan Grover"
1996,tt2064849,London Paris New York,2012,Romance,,Anu Menon,"Ali Zafar, Aditi Rao Hydari, Candice Pereira, Scherrikar Bell"
1997,tt28102562,Vampires of Vijay Nagar,,"Comedy, Horror, Thriller",,Amar Kaushik,"Samantha Ruth Prabhu, Ayushmann Khurrana, Aparshakti Khurana, Sapthami Gowda"
1998,tt0248135,Khudgarz,1987,Drama,,Rakesh Roshan,"Jeetendra, Shatrughan Sinha, Bhanupriya, Amrita Singh"
1999,tt0172188,Bol Radha Bol,1992,"Action, Comedy, Crime",,David Dhawan,"Rishi Kapoor, Juhi Chawla, Kader Khan, Shakti Kapoor"
2000,tt7463730,Junglee,2019,"Action, Adventure, Thriller",,Chuck Russell,"Vidyut Jammwal, Lars Kjeldsen, Asha Bhat, Vishwanath Chatterjee"
2001,tt23018924,Thangalaan,2024,"Action, Adventure, Drama",,Pa. Ranjith,"Vikram, Parvathy Thiruvothu, Malavika Mohanan, Pasupathy"
2002,tt5310090,Irudhi Suttru,2016,"Action, Drama, Sport",,Sudha Kongara,"Madhavan, Nassar, Radha Ravi, Kaali Venkat"
2003,tt10991188,World Famous Lover,2020,"Comedy, Drama, Romance",,Kranthi Madhav,"Vijay Deverakonda, Raashi Khanna, Aishwarya Rajesh, Catherine Tresa"
2004,tt0072783,Chupke Chupke,1975,"Comedy, Drama, Romance",,Hrishikesh Mukherjee,"Dharmendra, Sharmila Tagore, Amitabh Bachchan, Jaya Bachchan"
2005,tt19289040,Jahaan Chaar Yaar,2022,"Comedy, Drama",,Kamal Pandey,"Swara Bhasker, Meher Vij, Shikha Talsania, Pooja Chopra"
2006,tt1099196,Dil Dosti Etc,2007,"Comedy, Crime, Drama",,Manish Tiwary,"Imaaduddin Shah, Shreyas Talpade, Smriti Mishra, Nikita Anand"
2007,tt1182908,Krazzy 4,2008,"Comedy, Crime, Drama",,Jaideep Sen,"Juhi Chawla, Irrfan Khan, Arshad Warsi, Rajpal Naurang Yadav"
2008,tt0137361,Anupama,1966,"Drama, Romance",,Hrishikesh Mukherjee,"Dharmendra, Sharmila Tagore, Shashikala Jawalkar, Deven Verma"
2009,tt0213544,Chacha Bhatija,1977,"Action, Comedy, Drama",,Manmohan Desai,"Dharmendra, Hema Malini, Randhir Kapoor, Yogeeta Bali"
2010,tt0064506,Ittefaq,1969,"Crime, Mystery, Thriller",,Yash Chopra,"Rajesh Khanna, Nanda Karnataki, Sujit Kumar, Bindu Desai"
2011,tt0102645,Patthar Ke Phool,1991,"Action, Drama, Romance",,Anant Balani,"Salman Khan, Raveena Tandon, Kiran Kumar, Manohar Singh"
2012,tt0119720,The Death Sentence: Mrityu Dand,1997,"Action, Drama",,Prakash Jha,"Shabana Azmi, Madhuri Dixit, Ayub Khan, Shilpa Shirodkar"
2013,tt28313591,The Fighter Suman,2023,"Action, Drama",,Ravi Sagar M,"Rajani Bharadwaj, Zayleen Ganapathy, Dharma Keerthiraj, Nimika Ratnakar"
2014,tt0234724,Shor,1972,Drama,,Manoj Kumar,"Manoj Kumar, Jaya Bachchan, Premnath Malhotra, Kamini Kaushal"
2015,tt0096896,Batwara,1989,"Action, Drama",,J.P. Dutta,"Dharmendra, Vinod Khanna, Dimple Kapadia, Poonam Dhillon"
2016,tt2551378,Bullett Raja,2013,"Action, Crime, Drama",,"Tigmanshu Dhulia, Ajit Sable, Sanjiv Trigunayat","Saif Ali Khan, Sonakshi Sinha, Vidyut Jammwal, Jimmy Shergill"
2017,tt2049630,Unfreedom,2014,"Crime, Drama, Romance",,Raj Amit Kumar,"Victor Banerjee, Adil Hussain, Bhanu Uday, Preeti Gupta"
2018,tt0986213,Aaja Nachle,2007,"Drama, Family, Music",,Anil Mehta,"Madhuri Dixit, Darshan Jariwala, Raghubir Yadav, Divya Dutta"
2019,tt0080343,Albert Pinto Ko Gussa Kyon Ata Hai,1980,"Comedy, Drama, Romance",,Saeed Akhtar Mirza,"Naseeruddin Shah, Shabana Azmi, Smita Patil, Dilip Dhawan"
2020,tt0288427,Angaaray,1998,"Action, Crime, Drama",,Mahesh Bhatt,"Akshay Kumar, Nagarjuna Akkineni, Pooja Bhatt, Sonali Bendre"
2021,tt0231816,Jeene Nahi Doonga,1984,Action,,Rajkumar Kohli,"Dharmendra, Shatrughan Sinha, Raj Babbar, Anita Raj"
2022,tt12937680,Woh 3 Din,2022,Drama,,Raaj Aashoo,"Parnika Chandak, Shobha Gavane, Thulla Khan, Ayush Kumar"
2023,tt2418644,Testing Movie1,2015,"Animation, Adventure, Family",,"Dom Fantana, James Hannay, James P Savage, Ruarc Sorensen, Timothy Fantastic, Elise Huard","Dom Fantana, Marty Bower, Paul Ohlhaut, Justin Campbell"
2024,tt2057441,Mujhse Fraaandship Karoge,2011,"Comedy, Drama, Romance",,Nupur Asthana,"Saqib Saleem, Saba Azad, Nishant Dahiya, Tara D'Souza"
2025,tt26258902,Quotation Gang,,"Crime, Thriller",,Vivek,"Priyamani, Sunny Leone, Jackie Shroff, V. Jayaprakash"
2026,tt0067421,Mere Apne,1971,Drama,,Gulzar,"Meena Kumari, Vinod Khanna, Shatrughan Sinha, Sumita Sanyal"
2027,tt13008206,Teri Khata,2022,Drama,,Prashant Kumar Giri,"Abhik Benazir, Ram Kumar Singh Bhadouria, Ravi Bhatia, Manish Chawla"
2028,tt0456413,Fight Club: Members Only,2006,"Action, Crime, Drama",,"Abhay Chopra, Vikram Chopra","Suniel Shetty, Sohail Khan, Zayed Khan, Dino Morea"
2029,tt0249588,Hum To Mohabbat Karega,2000,"Action, Comedy, Romance",,Kundan Shah,"Karisma Kapoor, Bobby Deol, Rohit Roy, Sadashiv Amrapurkar"
2030,tt18377798,Sanaa,2022,Drama,,Sudhanshu Saria,"Radhika Madan, Pooja Bhatt, Shikha Talsania, Sohum Shah"
2031,tt0444849,Karam,2005,"Action, Crime, Drama",,Sanjay F. Gupta,"John Abraham, Priyanka Chopra Jonas, Bharat Dabholkar, Vishwajeet Pradhan"
2032,tt0071800,Majboor,1974,"Drama, Mystery, Thriller",,Ravi Tandon,"Amitabh Bachchan, Parveen Babi, Pran Sikand, Farida Jalal"
2033,tt0360463,Chalte Chalte,1976,"Romance, Thriller",,Sunder Dar,"Simi Garewal, Bhisham Kohli, Nazneen, Shreeram Lagoo"
2034,tt0330783,Pran Jaaye Par Shaan Na Jaaye,2003,"Comedy, Drama",,Sanjay Jha,"Raveena Tandon, Namrata Shirodkar, Rinke Khanna, Divya Dutta"
2035,tt0107440,Lootere,1993,"Action, Romance, Thriller",,Dharmesh Darshan,"Sunny Deol, Juhi Chawla, Dinesh Anand, Pooja Bedi"
2036,tt0466367,Chand Sa Roshan Chehra,2005,Romance,,Shahab Shamsi,"Samir Aftab, Shabbir Ahluwalia, Shahid Ahmed, Talat Aziz"
2037,tt0069810,Bobby,1973,"Comedy, Musical, Romance",,Raj Kapoor,"Dimple Kapadia, Rishi Kapoor, Pran Sikand, Premnath Malhotra"
2038,tt6027478,Dhruva,2016,"Action, Crime, Thriller",,Surender Reddy,"Ram Charan, Arvind Swami, Rakul Preet Singh, Navdeep"
2039,tt27881338,Regina,2023,"Crime, Thriller",,Domin D'Silva,"Sunaina, Ananth Nag, Nivas Adithan, Vivek Prasanna"
2040,tt0839742,Bhopal: A Prayer for Rain,2014,Drama,,Ravi Kumar,"Mischa Barton, Martin Sheen, Kal Penn, Lisa Dwan"
2041,tt27118258,Saindhav,2023,"Action, Crime, Drama",,Sailesh Kolanu,"Nawazuddin Siddiqui, Ruhani Sharma, Venkatesh Daggubati, Arya"
2042,tt21819994,Christopher,2023,"Action, Crime, Drama",,B. Unnikrishnan,"Mammootty, Vinay Rai, Shine Tom Chacko, Jinu Joseph"
2043,tt1351224,Pyaar Impossible!,2010,"Comedy, Romance",,Jugal Hansraj,"Priyanka Chopra Jonas, Anupam Kher, Dino Morea, Uday Chopra"
2044,tt0080926,Insaf Ka Tarazu,1980,"Crime, Drama",,B.R. Chopra,"Zeenat Aman, Raj Babbar, Deepak Parashar, Padmini Kolhapure"
2045,tt0089959,Sanjog,1985,Drama,,K. Viswanath,"Jeetendra, Jaya Prada, Vinod Mehra, Aruna Irani"
2046,tt0349703,Kyun! Ho Gaya Na...,2004,"Comedy, Drama, Romance",,Samir Karnik,"Amitabh Bachchan, Vivek Oberoi, Aishwarya Rai Bachchan, Om Puri"
2047,tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero,2005,"Biography, Drama, History",,Shyam Benegal,"Vinay Anand, Ila Arun, Pankaj Berry, Nicolas Chagrin"
2048,tt0077797,Khatta Meetha,1978,"Comedy, Drama",,Basu Chatterjee,"Ashok Kumar, Rakesh Roshan, Bindiya Goswami, Raju Shrestha"
2049,tt26318352,Sector Balakot,2023,War,,Hitesh Paulbhai Khristy,"Elakshi A Gupta, Vipul Gupta, Ridoyanul Hoq, Puneet Issar"
2050,tt5159408,Nibunan,2017,"Action, Crime, Thriller",,Arun Vaidyanathan,"Arjun Sarja, Prasanna, Varalaxmi Sarathkumar, Sruthi Hariharan"
2051,tt0106270,Anari,1993,"Comedy, Drama, Romance",,K. Muralimohana Rao,"Rakhee Gulzar, Venkatesh Daggubati, Karisma Kapoor, Suresh Oberoi"
2052,tt7516778,MCA Middle Class Abbayi,2017,"Action, Comedy",,Venu Sriram,"Nani, Sai Pallavi, Bhoomika Chawla, Rajeev Kanakala"
2053,tt3257794,Music Teacher,2019,"Drama, Romance",,Sarthak Dasgupta,"Divya Dutta, Neena Gupta, Manav Kaul, Niharika Lyra Dutt"
2054,tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,"Comedy, Drama, Thriller",,Milan Luthria,"John Abraham, Nana Patekar, Sonali Kulkarni, Sameera Reddy"
2055,tt0076696,Shatranj Ke Khilari,1977,"Comedy, Drama, History",,Satyajit Ray,"Sanjeev Kumar, Saeed Jaffrey, Shabana Azmi, Farida Jalal"
2056,tt0110438,Main Khiladi Tu Anari,1994,"Action, Comedy, Drama",,Sameer Malkan,"Akshay Kumar, Saif Ali Khan, Shilpa Shetty Kundra, Raageshwari"
2057,tt0058547,Sangam,1964,"Drama, Musical, Romance",,Raj Kapoor,"Raj Kapoor, Rajendra Kumar Tuli, Vyjayanthimala, Iftekhar"
2058,tt0084630,Satte Pe Satta,1982,"Action, Comedy, Drama",,Raj N. Sippy,"Amitabh Bachchan, Hema Malini, Ranjeeta Kaur, Amjad Khan"
2059,tt13847502,D Company,2021,"Action, Crime, Thriller",,Ram Gopal Varma,"Sandeep Bose, Abhilash Chaudhary, Gaurav Daagar, Pranay Dixit"
2060,tt27477888,The Test,XXV,Sport,,S. Sashikanth,"Nayanthara, Madhavan, Siddharth, Meera Jasmine"
2061,tt0896968,Red: The Dark Side,2007,"Drama, Romance, Thriller",,Vikram Bhatt,"Aftab Shivdasani, Celina Jaitly, Amrita Arora, Amin Hajee"
2062,tt0493417,Fool N Final,2007,"Action, Comedy, Crime",,Ahmed Khan,"Sunny Deol, Shahid Kapoor, Vivek Oberoi, Ayesha Takia"
2063,tt0457940,Home Delivery: Aapko... Ghar Tak,2005,"Comedy, Romance",,Sujoy Ghosh,"Vivek Oberoi, Mahima Chaudhry, Ayesha Takia, Boman Irani"
2064,tt27853611,MAX,, ,,Vijay Karthikeyan,"Sudeep, Samyuktha Hornadu, Anirudh Bhat, Sukrutha Wagle"
2065,tt0475645,Vaah! Life Ho Toh Aisi!,2005,"Comedy, Drama, Family",,Mahesh Manjrekar,"Shahid Kapoor, Amrita Rao, Sanjay Dutt, Arshad Warsi"
2066,tt10519182,Khandaani Shafakhana,2019,"Comedy, Drama",,Shilpi Dasgupta,"Sonakshi Sinha, Badshah, Varun Sharma, Priyansh Jora"
2067,tt1825801,Hostel,2011,"Action, Crime, Drama",,Manish Gupta,"Vatsal Sheth, Tulip Joshi, Mukesh Tiwari, Nagesh Bhonsle"
2068,tt5697870,Lucknow Central,2017,"Action, Crime, Drama",,Ranjit Tewari,"Farhan Akhtar, Diana Penty, Ronit Roy, Gippy Grewal"
2069,tt2130242,Tere Naal Love Ho Gaya,2012,"Comedy, Drama, Romance",,Mandeep Kumar,"Riteish Deshmukh, Genelia Deshmukh, Om Puri, Tinnu Anand"
2070,tt4208604,M.... Matric Pass,2014,"Drama, Romance",,Suresh Jain,"Seema Dogra, Paras Sharma, Sushma Sharma, Kaash Sherawat"
2071,tt0205380,Sanam Teri Kasam,2009,"Action, Drama, Romance",,Lawrence D'Souza,"Saif Ali Khan, Atul Agnihotri, Pooja Bhatt, Sheeba Agarwal"
2072,tt3369670,Children of War,2014,"Drama, History, War",,Mrityunjay Devvrat,"Farooq Shaikh, Victor Banerjee, Pawan Malhotra, Indraneil Sengupta"
2073,tt0233220,Anjaana,1969,Romance,,Mohan Kumar,"Rajendra Kumar Tuli, Babita Kapoor, Pran Sikand, Prem Chopra"
2074,tt4940456,Mirzya,2016,"Action, Drama, Fantasy",,Rakeysh Omprakash Mehra,"Harshvardhan Kapoor, Saiyami Kher, Art Malik, Anuj Choudhry"
2075,tt9483744,Boyfriend.com,2018,Drama,,Rakeysh Omprakash Mehra,"Harshvardhan Kapoor, Saiyami Kher, Art Malik, Anuj Choudhry"
2076,tt0060689,Mera Saaya,1966,"Drama, Musical, Mystery",,Raj Khosla,"Sunil Dutt, Sadhana Shivdasani, Jagdish Sethi, K.N. Singh"
2077,tt2323964,Mere Dad Ki Maruti,2013,"Comedy, Drama, Romance",,Ashima Chibber,"Saqib Saleem, Rhea Chakraborty, Ram Kapoor, Prabal Panjabi"
2078,tt26235412,Shubh Nikah,2023,"Comedy, Drama, Family",,Arshad Siddiqui,"Aksha Pardasany, Rohit Vikkram, Arsh Sandhu, Kunwar Aziz"
2079,tt21334388,School Romance: Pure Love Web Series,2021,Romance,,Alfa Aryan,"Shivaay Aryan, Sadhna Baksh, Riya Bhagat, Asim Hussain"
2080,tt0112359,Andolan,1995,"Action, Comedy, Drama",,Aziz Sejawal,"Sanjay Dutt, Govinda, Somy Ali, Mamta Kulkarni"
2081,tt10834986,Gumnaami,2019,"Action, Drama, History",,Srijit Mukherji,"Prasenjit Chatterjee, Anirban Bhattacharya, Tanushree Chakraborty, Sanjay Gurbaxani"
2082,tt9150950,Dobaara,2018,"Drama, Romance",,Bejoy Nambiar,"Aishwarya Arora, Manav Kaul, Parvathy Omanakuttan"
2083,tt0485513,"Main, Meri Patni... Aur Woh!",2005,"Comedy, Drama, Romance",,Chandan Arora,"Rajpal Naurang Yadav, Rituparna Sengupta, Naseeruddin Shah, Kay Kay Menon"
2084,tt0067164,Guddi,1971,"Drama, Comedy, Family",,Hrishikesh Mukherjee,"Dharmendra, Jaya Bachchan, Sumita Sanyal, Utpal Dutt"
2085,tt1828289,Shagird,2011,"Action, Crime, Drama",,Tigmanshu Dhulia,"Nana Patekar, Mohit Ahlawat, Rimi Sen, Anurag Kashyap"
2086,tt2308773,Ishaqzaade,2012,"Action, Drama, Romance",,Habib Faisal,"Arjun Kapoor, Parineeti Chopra, Gauahar Khan, Anil Rastogi"
2087,tt0074417,Do Anjaane,1976,Drama,,Dulal Guha,"Amitabh Bachchan, Rekha, Prem Chopra, Pradeep Kumar"
2088,tt0381079,Chalta Purza,1977,"Action, Thriller",,Bhappi Sonie,"Rajesh Khanna, Parveen Babi, Rakesh Roshan, Ajit Khan"
2089,tt0148692,Safar,1970,"Drama, Romance",,Asit Sen,"Rajesh Khanna, Sharmila Tagore, Feroz Khan, Ashok Kumar"
2090,tt0325041,Badhaai Ho Badhaai,2002,"Comedy, Drama, Musical",,Satish Kaushik,"Anil Kapoor, Rana Jung Bahadur, S.K. Batra, Panni Chatterjee"
2091,tt5784852,Tera Intezaar,2017,"Romance, Thriller",,Raajeev Walia,"Arbaaz Khan, Sunny Leone, Bhani Singh, Salil Ankola"
2092,tt0176128,Sehra,1963,"Drama, Romance",,Shantaram Rajaram Vankudre,"Sandhya, Lalita Pawar, Prashanth, Mumtaz Askari"
2093,tt1221139,Welcome to Sajjanpur,2008,"Comedy, Drama",,Shyam Benegal,"Shreyas Talpade, Amrita Rao, Ravi Kishan, Ila Arun"
2094,tt0095955,Ram-Avtar,1988,"Action, Drama, Romance",,Sunil Hingorani,"Sunny Deol, Anil Kapoor, Sridevi, Shakti Kapoor"
2095,tt11536262,Mosagallu,2021,"Crime, Drama, Thriller",,Jeffrey Gee Chin,"Vishnu Manchu, Kajal Aggarwal, Suniel Shetty, Ruhi Singh"
2096,tt11213600,Sardar Ka Grandson,2021,"Comedy, Drama, Romance",,Kaashvi Nair,"John Abraham, Rakul Preet Singh, Aditi Rao Hydari, Arjun Kapoor"
2097,tt1937092,Always Kabhi Kabhi,2011,"Comedy, Crime, Drama",,Roshan Abbas,"Samir Chandra, Lillete Dubey, Satyajeet Dubey, Ali Fazal"
2098,tt0383719,Xcuse Me,2003,Comedy,,N. Chandra,"Sharman Joshi, Sahil Khan, Anil Chaudhary, Snehal Dabi"
2099,tt15820306,Chuhiya,2022, ,,Hyder Kazmi,"Hyder Kazmi, Onkar Das Manikpuri, Anupama Prakash, Akshay Verma"
2100,tt0225515,Dillagi,1999,"Drama, Musical, Romance",,Sunny Deol,"Sunny Deol, Bobby Deol, Urmila Matondkar, Dara Singh Randhawa"
2101,tt0097784,Love Love Love,1989,"Drama, Romance",,Babbar Subhash,"Aamir Khan, Juhi Chawla, Gulshan Grover, Dalip Tahil"
2102,tt2140315,Raaz 3: The Third Dimension,2012,"Horror, Romance, Thriller",,Vikram Bhatt,"Bipasha Basu, Emraan Hashmi, Esha Gupta, Samir Chandra"
2103,tt1890513,Ragini MMS,2011,"Drama, Horror, Mystery",,Pavan Kirpalani,"Kainaz Motivala, Rajkummar Rao, Rajat Kaul, Janice"
2104,tt3031896,Lakeer Ka Fakeer,2013,Crime,,Zubair Khan,"Vinod Acharya, Vicky Ahuja, Saaikat Bagbaan, Ajaz Khan"
2105,tt0111793,Yeh Dillagi,1994,"Comedy, Drama, Musical",,Naresh Malhotra,"Kajol, Akshay Kumar, Saif Ali Khan, Saeed Jaffrey"
2106,tt19386020,Suspect,2022,"Crime, Drama",,"Sudhir Tandel, Prakash Vora","Pritesh Bharucha, Mousumi Das, Kanika Gaba, Neeraj Gurjar"
2107,tt0067555,Parwana,1971,"Romance, Thriller",,Jyoti Swaroop,"Navin Nischol, Amitabh Bachchan, Yogeeta Bali, Om Prakash"
2108,tt14781376,#Mute,2023,Thriller,,Prashantt Chandraah,"Archana Jois, Sidhaartha Maadhyamika, Aadukalam Naren, Tejus Venkatesh"
2109,tt2573750,Gulaab Gang,2014,"Action, Drama",,Soumik Sen,"Madhuri Dixit, Juhi Chawla, Divya Jagdale, Priyanka Bose"
2110,tt0115009,Yaraana,1995,"Drama, Romance, Thriller",,David Dhawan,"Rishi Kapoor, Madhuri Dixit, Raj Babbar, Kader Khan"
2111,tt4107858,MSG: The Messenger of God,2015,"Action, Comedy, Drama",,"Jeetu Arora, Gurmeet Ram Rahim Singh","Gurmeet Ram Rahim Singh, Daniel Kaleb, Flora Saini, Jayshree Soni"
2112,tt28508934,Kaantha,, ,,Selvamani Selvaraj,Dulquer Salmaan
2113,tt0246766,Maa,1992,"Drama, Fantasy, Horror",,Ajay Kashyap,"Jeetendra, Jaya Prada, Aruna Irani, Sahila Chaddha"
2114,tt4882664,Tadapti Jawani,2005,Thriller,,Jaspal Neelam,"Poonam Dasgupta, Rajesh Sabharwal, Aman Sagar"
2115,tt0362445,Bewafai,1985,"Drama, Romance",,R. Thyagaraajan,"Rajesh Khanna, Rajinikanth, Tina Ambani, Padmini Kolhapure"
2116,tt0476550,God Tussi Great Ho,2008,"Comedy, Drama, Fantasy",,Rumi Jaffery,"Amitabh Bachchan, Salman Khan, Priyanka Chopra Jonas, Anupam Kher"
2117,tt9258162,Chameli,2018,Drama,,Aaryaan Saxena,"Sherlyn Chopra, Avinash Dwivedi, Brijendra Kala, Sheetal Kale"
2118,tt0087868,Paar,1984,Drama,,Goutam Ghose,"Naseeruddin Shah, Shabana Azmi, Utpal Dutt, Anil Chatterjee"
2119,tt0049072,Chori Chori,1956,"Comedy, Musical, Romance",,Anant Thakur,"Nargis, Raj Kapoor, Gope, Master Bhagwan"
2120,tt0475735,Super,2005,"Action, Comedy",,Puri Jagannadh,"Nagarjuna Akkineni, Sonu Sood, Ayesha Takia, Anushka Shetty"
2121,tt0205445,Tamanna,1998,Drama,,Mahesh Bhatt,"Paresh Rawal, Pooja Bhatt, Sharad S. Kapoor, Manoj Bajpayee"
2122,tt27851108,Haunted Evil Dead,2022,Horror,,Mahesh Bhatt,"Paresh Rawal, Pooja Bhatt, Sharad S. Kapoor, Manoj Bajpayee"
2123,tt0172704,Lal Baadshah,1999,"Action, Crime, Drama",,K.C. Bokadia,"Amitabh Bachchan, Manisha Koirala, Shilpa Shetty Kundra, Shakti Kapoor"
2124,tt0245494,Teesri Aankh,1982,"Action, Thriller",,Subodh Mukherji,"Dharmendra, Shatrughan Sinha, Zeenat Aman, Neetu Singh"
2125,tt0422950,Phir Milenge,2004,Drama,,Revathi,"Salman Khan, Abhishek Bachchan, Shilpa Shetty Kundra, Mita Vashisht"
2126,tt0158698,Karm,1977,"Drama, Family",,B.R. Chopra,"Rajesh Khanna, Vidya Sinha, Shabana Azmi, Govardhan Asrani"
2127,tt0364519,Millitary Raaj,1998,Action,,Sanjay Sharma,"Mithun Chakraborty, Prem Chopra, Siddharth Dhawan, Irfan Kamal"
2128,tt0470381,Jaan Tere Naam,1992,"Drama, Romance",,Deepak Balraj Vij,"Ronit Roy, Farheen, Sulabha Deshpande, Vijay Arora"
2129,tt13773882,Madam Chief Minister,2021,Drama,,Subhash Kapoor,"Richa Chadha, Manav Kaul, Saurabh Shukla, Akshay Oberoi"
2130,tt0114317,Sabse Bada Khiladi,1995,"Action, Crime, Thriller",,Umesh Mehra,"Akshay Kumar, Mamta Kulkarni, Mohnish Behl, Avtar Gill"
2131,tt14381712,Chaalbaaz in London,2022,Comedy,,Pankaj Parashar,Shraddha Kapoor
2132,tt0274019,Pyaar Diwana Hota Hai,2002,"Comedy, Drama, Romance",,Pankaj Parashar,Shraddha Kapoor
2133,tt0230055,Bulandi,2000,"Action, Drama",,Rama Rao Tatineni,"Anil Kapoor, Rekha, Raveena Tandon, Rajinikanth"
2134,tt5306972,Bhakta Kannappa,,"Action, Adventure, Drama",,Mukesh Kumar Singh,"Nayanthara, Prabhas, Madhoo, Vishnu Manchu"
2135,tt0309618,Gaddaar,1995,"Action, Drama, Romance",,Raam Shetty,"Suniel Shetty, Harish, Sonali Bendre, Kiran Kumar"
2136,tt0355716,Maa Beta,1962,"Comedy, Crime, Drama",,Lekhraj Bhakri,"Manoj Kumar, Ameeta, Vijay Dutt, Sheila Ramani"
2137,tt0076527,Parvarish,1977,"Action, Crime, Drama",,Manmohan Desai,"Shammi Kapoor, Amitabh Bachchan, Vinod Khanna, Neetu Singh"
2138,tt4556848,Barkhaa,2015,"Drama, Romance",,Shadaab Mirza,"Sara Loren, Priyanshu Chatterjee, Muntazir Ahmad, Taha Shah Badussha"
